Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Has_Dependents,Total_Trans_Amt_log,Total_Revolving_Bal_log,Avg_Open_To_Buy_log,Credit_Limit_log,Total_Amt_Chng_Q4_Q1_log,Total_Ct_Chng_Q4_Q1_log,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Tenure_bin_3–4 years,Tenure_bin_4–5 years,Tenure_bin_<2 years,Age_bin_30–39,Age_bin_40–49,Age_bin_50–59,Age_bin_60+
51,3,45,4,3,0,3272.0,1896,1376.0,0.725,4220,74,0.897,0.579,1,8.347827345782498,7.5480289699350145,7.227662498728654,8.09346227450118,0.5452270504833231,0.6402736909528771,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33,0,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,0,8.297045149081827,7.356279876550748,6.706862336602747,7.776115477098742,0.5481214085096876,0.6086780239334952,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52,2,36,6,4,1,1981.0,1448,533.0,0.723,4639,61,0.743,0.731,1,8.442469645220301,7.278628942320682,6.280395838960195,7.591861714889934,0.5440669575457926,0.5556077665378839,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
51,2,45,4,2,2,22294.0,0,22294.0,0.647,3444,71,0.614,0.0,1,8.144679183447758,0.0,10.012117717061576,10.012117717061576,0.4989554511955033,0.47871556984775704,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
49,4,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,1,8.327242607457793,7.349873704738337,6.927557906278317,7.853604813097837,0.4593217808988751,0.4382549309311553,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
30,0,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0,8.46168048148598,7.01211529430638,6.911747300251674,7.655864017616056,0.5265021031509982,0.5498540107334691,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
65,0,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149,0,8.407601514786142,6.70073110954781,8.440312147080279,8.601901919343192,0.42787870294506447,0.4388998841944018,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
43,3,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.814,0.0,1,8.464214266625351,0.0,8.387539983189367,8.387539983189367,0.5636078092049601,0.5955343516929449,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,5,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613,1,8.487764380725425,7.531552381407289,7.07326971745971,8.021256180143997,0.6162661362239876,0.7050757514252192,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
57,1,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793,1,8.429235912657095,7.67786350067821,6.333279628139691,7.909122183211411,0.6130211360806604,0.5025918188388871,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
62,0,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,0,8.2960476427647,0.0,8.404696160189092,8.404696160189092,0.635518067723309,0.4330802751411378,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
48,4,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0,1,8.307705966549513,0.0,8.523970175695261,8.523970175695261,0.4681268692328754,0.5999347988377666,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
61,1,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125,1,8.456593569287309,6.98100574072173,8.92665032079394,9.06009870864564,0.38117241553911985,0.5911144549947938,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
43,2,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715,1,8.405591014834934,7.416378479192928,6.498282149476434,7.75190533307861,0.5877866649021191,0.5900064216404319,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
60,0,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518,0,8.54188580400661,7.265429723253953,7.1929342212158,7.922623574217286,0.5411608235620636,0.49713229663398817,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,1,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088,1,7.601901959875166,6.7464121285733745,9.088850474388472,9.18049952996516,0.3927175352856617,0.6360475885193725,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
41,0,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,0,8.439447842791385,7.4073177104694174,6.946013991099227,7.895808377083183,0.5944312076207876,0.41607528722017995,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60,2,54,5,3,2,2694.0,1923,771.0,0.714,3837,71,0.732,0.714,1,8.252706676567644,7.562161631225652,6.648984550024776,7.899153483343097,0.538829820175588,0.5492768101402434,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
40,4,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,1,7.758760544157663,6.023447592961033,7.04141166379481,7.349230824613334,0.4498009219282161,0.39406706315579504,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
63,0,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0,0,8.126813720726114,0.0,7.271912163268625,7.271912163268625,0.6538864666066427,0.7433648967205627,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
42,4,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737,1,8.36799688505411,7.183111701743281,6.154858094016418,7.488293515159428,0.532978428407124,0.7352483565785808,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,3,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,1,8.263848131368906,0.0,7.88193748927207,7.88193748927207,0.5394130806179033,0.5429055172294024,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
44,3,33,3,2,2,2477.0,2123,354.0,0.699,4349,69,0.725,0.857,1,8.37793112408273,7.66105638236183,5.872117789475416,7.815207062189088,0.530039842689795,0.5452270504833231,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51,1,45,6,2,1,7336.0,1031,6305.0,0.658,3812,67,0.675,0.141,1,8.246171559857563,6.939253946041508,8.749256840105007,8.900685318713995,0.5056120567131033,0.5158131652770298,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
42,3,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04,1,8.229244416735913,7.242082359256962,10.407922801280105,10.44920723527944,0.5235443961737654,0.6616565134685745,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
46,4,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71,1,8.425735580927402,7.473069088032197,6.580639137284949,7.8160138391590275,0.5933268452777344,0.5423242908253617,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
42,4,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,1,8.366835309827675,7.534228326274089,8.926251835034533,9.148145768383065,0.538829820175588,0.501381164937991,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
44,2,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.582,1,8.490849216076635,7.307872780763706,6.976348070447749,7.848543482456679,0.5498540107334691,0.4200252594394941,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
43,2,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,1,7.577121930876679,0.0,8.299285906897275,8.299285906897275,0.44660705143933954,0.2963940130538024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,3,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05,1,8.102889134640868,7.156176637480615,10.1095256359474,10.16033663631551,0.6805683983530851,0.5850050219402422,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
50,2,38,5,4,2,7398.0,1581,5817.0,0.428,4311,73,0.921,0.214,1,8.369157112588834,7.366445148327599,8.668711839055147,8.90910013492555,0.35627486391739266,0.6528458837864196,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
51,3,38,5,3,4,34516.0,1802,32714.0,0.912,4544,80,0.569,0.052,1,8.421783006611578,7.497207223203318,10.395588967303839,10.44920723527944,0.6481498146292095,0.4504384737508955,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
52,1,47,6,1,3,4058.0,1349,2709.0,0.723,4388,72,0.6,0.332,1,8.386856689688234,7.2078598714324755,7.904703913873747,8.308691916838898,0.5440669575457926,0.4700036292457355,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51,2,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.756,0.0,1,8.47261414801827,0.0,8.02059914989697,8.02059914989697,0.4561582224236825,0.5630384952129249,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,1,8.339023005744759,7.388946097618437,6.977281341630747,7.896924656268864,0.43954442176102704,0.47871556984775704,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
38,2,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0,1,7.580699752224563,0.0,8.128290171607052,8.128290171607052,0.3133498192003587,0.6189622823705687,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
43,4,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,1,8.413830678421084,7.831220214604293,7.777373602657861,8.497602541651233,0.6841064359077962,0.49652383905513103,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45,4,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0,1,8.51579221050061,0.0,8.08394570229562,8.08394570229562,0.4879663296199081,0.553310235372146,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
48,2,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,1,8.30795254527102,7.519692404116539,8.079308192051961,8.531096096585228,0.6021277821727767,0.5259112611840315,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,3,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0,1,8.269500767180615,0.0,9.519735011333614,9.519735011333614,0.6575200029167942,0.4898062565419153,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
46,1,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0,1,7.724888439323074,0.0,9.078749951588586,9.078749951588586,0.5318040301511824,0.4200252594394941,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50,1,41,3,1,1,2800.0,1338,1462.0,0.818,4869,90,0.8,0.478,1,8.490849216076635,7.199678345691172,7.288244401020124,7.937731775260109,0.597736995755287,0.5877866649021191,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
34,4,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221,1,8.561018670956267,7.598399329323964,8.855378246041125,9.105646300861517,0.6518042170255629,0.5376622777195503,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
56,2,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734,1,8.301025253838453,7.596392304064196,6.584791392385716,7.906178840394815,0.5306282510621704,0.4910309964378111,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
53,5,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0,1,7.568379267836522,0.0,7.271912163268625,7.271912163268625,0.3126185577418125,0.38458189719174024,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
47,4,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,1,8.421562960400987,0.0,7.465655310134056,7.465655310134056,0.5670169034157332,0.6800619410112898,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
49,3,41,3,3,4,2930.0,1901,1029.0,0.638,4041,75,0.596,0.649,1,8.304494897963567,7.550661243105336,6.937314081223682,7.983098940710892,0.4934759854308777,0.46750049902761703,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
47,4,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668,1,8.587465244401569,7.283448228756631,6.584791392385716,7.68662133494462,0.6936470556015963,0.5933268452777344,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,1,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0,1,8.293049139768444,0.0,7.271912163268625,7.271912163268625,0.5601870533037148,0.4749911707567746,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
42,4,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,1,8.443115988019922,7.156176637480615,6.608000625296087,7.611842399580417,0.6135627012171029,0.5140205146625099,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
52,1,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339,1,7.8826922062890254,6.439350371100098,7.1049654482698426,7.519149957669823,0.5475432067011534,0.39406706315579504,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
